database,direction,threshold,pathway_id,pathway_name,FDR,significant,gene_count,genes
Reactome,Up,LFC0,R-HSA-70268,Pyruvate metabolism,3.93293671961157e-08,TRUE,7,PKM/PDHA1/LDHA/PDHB/DLAT/LDHB/DLD
Reactome,Up,LFC0,R-HSA-9861718,Regulation of pyruvate metabolism,1.69699171107172e-07,TRUE,6,PKM/PDHA1/LDHA/PDHB/DLAT/DLD
Reactome,Up,LFC0,R-HSA-71384,Ethanol oxidation,9.27956341906775e-06,TRUE,4,ADH5/ACSS2/ALDH2/ALDH1B1
Reactome,Up,LFC0,R-HSA-204174,Regulation of pyruvate dehydrogenase (PDH) complex,2.22431676331656e-05,TRUE,4,PDHA1/PDHB/DLAT/DLD
Reactome,Up,LFC0,R-HSA-5362517,Signaling by Retinoic Acid,0.00138534173383528,TRUE,4,PDHA1/PDHB/DLAT/DLD
Reactome,Up,LFC0,R-HSA-9837999,Mitochondrial protein degradation,0.00197539864459733,TRUE,5,ALDH2/PDHA1/PDHB/DLD/ALDH1B1
Reactome,Up,LFC0,R-HSA-1428517,Aerobic respiration and respiratory electron transport,0.00197539864459733,TRUE,7,PKM/PDHA1/LDHA/PDHB/DLAT/LDHB/DLD
Reactome,Up,LFC0,R-HSA-211945,Phase I - Functionalization of compounds,0.00247653849684584,TRUE,5,ADH5/ACSS2/ALDH2/ALDH3A1/ALDH1B1
Reactome,Up,LFC0,R-HSA-211859,Biological oxidations,0.00636464084348656,TRUE,6,AKR1A1/ADH5/ACSS2/ALDH2/ALDH3A1/ALDH1B1
Reactome,Up,LFC0,R-HSA-71064,Lysine catabolism,0.0694944845210136,FALSE,2,ALDH7A1/DLD
Reactome,Up,LFC0,R-HSA-9845614,Sphingolipid catabolism,0.0694944845210136,FALSE,2,ALDH3B1/ALDH3A2
Reactome,Up,LFC0,R-HSA-5609975,Diseases associated with glycosylation precursor biosynthesis,0.117537372513932,FALSE,2,PGM1/GALM
Reactome,Up,LFC0,R-HSA-9637690,Response of Mtb to phagocytosis,0.230076381357736,FALSE,2,PGK1/ENO1
Reactome,Up,LFC0,R-HSA-6798695,Neutrophil degranulation,0.283385577016788,FALSE,6,PGM1/PKM/ALDH3B1/PGAM1/ALDOA/GPI
Reactome,Up,LFC0,R-HSA-9635486,Infection with Mycobacterium tuberculosis,0.283385577016788,FALSE,2,PGK1/ENO1
Reactome,Up,LFC0,R-HSA-5668914,Diseases of metabolism,0.806869095744408,FALSE,4,PGM1/GALM/G6PC3/DLD
Reactome,Up,LFC0,R-HSA-9006931,Signaling by Nuclear Receptors,1,FALSE,4,PDHA1/PDHB/DLAT/DLD
Reactome,Up,LFC0,R-HSA-9857492,Protein lipoylation,1,FALSE,1,DLAT
Reactome,Up,LFC0,R-HSA-112311,Neurotransmitter clearance,1,FALSE,1,ALDH2
Reactome,Up,LFC0,R-HSA-9865118,Diseases of branched-chain amino acid catabolism,1,FALSE,1,DLD
Reactome,Up,LFC0,R-HSA-9824439,Bacterial Infection Pathways,1,FALSE,2,PGK1/ENO1
Reactome,Up,LFC0,R-HSA-3322077,Glycogen synthesis,1,FALSE,1,PGM1
Reactome,Up,LFC0,R-HSA-428157,Sphingolipid metabolism,1,FALSE,2,ALDH3B1/ALDH3A2
Reactome,Up,LFC0,R-HSA-3229121,Glycogen storage diseases,1,FALSE,1,G6PC3
Reactome,Up,LFC0,R-HSA-70221,Glycogen breakdown (glycogenolysis),1,FALSE,1,PGM1
Reactome,Up,LFC0,R-HSA-389661,Glyoxylate metabolism and glycine degradation,1,FALSE,1,DLD
Reactome,Up,LFC0,R-HSA-9603798,Class I peroxisomal membrane protein import,1,FALSE,1,ALDH3A2
Reactome,Up,LFC0,R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,1,FALSE,1,ALDH3A2
Reactome,Up,LFC0,R-HSA-70895,Branched-chain amino acid catabolism,1,FALSE,1,DLD
Reactome,Up,LFC0,R-HSA-3781865,Diseases of glycosylation,1,FALSE,2,PGM1/GALM
Reactome,Up,LFC0,R-HSA-390918,Peroxisomal lipid metabolism,1,FALSE,1,ALDH3A2
Reactome,Up,LFC0,R-HSA-8982491,Glycogen metabolism,1,FALSE,1,PGM1
Reactome,Up,LFC0,R-HSA-71291,Metabolism of amino acids and derivatives,1,FALSE,3,ALDH7A1/ALDH9A1/DLD
Reactome,Up,LFC0,R-HSA-71403,Citric acid cycle (TCA cycle),1,FALSE,1,DLD
Reactome,Up,LFC0,R-HSA-5663084,Diseases of carbohydrate metabolism,1,FALSE,1,G6PC3
Reactome,Up,LFC0,R-HSA-156590,Glutathione conjugation,1,FALSE,1,AKR1A1
Reactome,Up,LFC0,R-HSA-9696273,RND1 GTPase cycle,1,FALSE,1,ALDH3A2
Reactome,Up,LFC0,R-HSA-9696270,RND2 GTPase cycle,1,FALSE,1,ALDH3A2
Reactome,Up,LFC0,R-HSA-445355,Smooth Muscle Contraction,1,FALSE,1,ALDH2
Reactome,Up,LFC0,R-HSA-165159,MTOR signalling,1,FALSE,1,PGK1
Reactome,Up,LFC0,R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,1,FALSE,1,ACSS2
Reactome,Up,LFC0,R-HSA-1483249,Inositol phosphate metabolism,1,FALSE,1,MINPP1
Reactome,Up,LFC0,R-HSA-5628897,TP53 Regulates Metabolic Genes,1,FALSE,1,GPI
Reactome,Up,LFC0,R-HSA-9764725,Negative Regulation of CDH1 Gene Transcription,1,FALSE,1,PKM
Reactome,Up,LFC0,R-HSA-1592230,Mitochondrial biogenesis,1,FALSE,1,ACSS2
Reactome,Up,LFC0,R-HSA-9764560,Regulation of CDH1 Gene Transcription,1,FALSE,1,PKM
Reactome,Up,LFC0,R-HSA-156580,Phase II - Conjugation of compounds,1,FALSE,1,AKR1A1
Reactome,Up,LFC0,R-HSA-114608,Platelet degranulation,1,FALSE,1,ALDOA
Reactome,Up,LFC0,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,1,FALSE,1,ALDOA
Reactome,Up,LFC0,R-HSA-9609507,Protein localization,1,FALSE,1,ALDH3A2
Reactome,Up,LFC0,R-HSA-8978868,Fatty acid metabolism,1,FALSE,1,ALDH3A2
Reactome,Up,LFC0,R-HSA-9764265,Regulation of CDH1 Expression and Function,1,FALSE,1,PKM
Reactome,Up,LFC0,R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,1,FALSE,1,PKM
Reactome,Up,LFC0,R-HSA-397014,Muscle contraction,1,FALSE,1,ALDH2
Reactome,Up,LFC0,R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,1,FALSE,1,PKM
Reactome,Up,LFC0,R-HSA-76002,"Platelet activation, signaling and aggregation",1,FALSE,1,ALDOA
Reactome,Up,LFC0,R-HSA-418990,Adherens junctions interactions,1,FALSE,1,PKM
Reactome,Up,LFC0,R-HSA-112315,Transmission across Chemical Synapses,1,FALSE,1,ALDH2
Reactome,Up,LFC0,R-HSA-421270,Cell-cell junction organization,1,FALSE,1,PKM
Reactome,Up,LFC0,R-HSA-1852241,Organelle biogenesis and maintenance,1,FALSE,1,ACSS2
Reactome,Up,LFC0,R-HSA-446728,Cell junction organization,1,FALSE,1,PKM
Reactome,Up,LFC0,R-HSA-3700989,Transcriptional Regulation by TP53,1,FALSE,1,GPI
Reactome,Up,LFC0,R-HSA-1500931,Cell-Cell communication,1,FALSE,1,PKM
Reactome,Up,LFC0,R-HSA-112316,Neuronal System,1,FALSE,1,ALDH2
Reactome,Up,LFC0,R-HSA-9012999,RHO GTPase cycle,1,FALSE,1,ALDH3A2
Reactome,Up,LFC0,R-HSA-9748784,Drug ADME,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9753281,Paracetamol ADME,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-15869,Metabolism of nucleotides,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-74217,Purine salvage,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8956321,Nucleotide salvage,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9755088,Ribavirin ADME,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-525793,Myogenesis,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8957275,Post-translational protein phosphorylation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9730414,MITF-M-regulated melanocyte development,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9856651,MITF-M-dependent gene expression,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9926550,"Regulation of MITF-M-dependent genes involved in extracellular matrix, focal adhesion and epithelial-to-mesenchymal transition",1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-109581,Apoptosis,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-109606,Intrinsic Pathway for Apoptosis,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-111447,Activation of BAD and translocation to mitochondria,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-114452,Activation of BH3-only proteins,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1227986,Signaling by ERBB2,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1257604,PIP3 activates AKT signaling,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1358803,Downregulation of ERBB2:ERBB3 signaling,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-186712,Regulation of beta-cell development,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-194138,Signaling by VEGF,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-198323,AKT phosphorylates targets in the cytosol,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-199418,Negative regulation of the PI3K/AKT network,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-210745,Regulation of gene expression in beta cells,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2219528,PI3K/AKT Signaling in Cancer,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-388841,Regulation of T cell activation by CD28 family,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-389356,Co-stimulation by CD28,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-389357,CD28 dependent PI3K/Akt signaling,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-389513,Co-inhibition by CTLA4,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-392451,G beta:gamma signalling through PI3Kgamma,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-397795,G-protein beta:gamma signalling,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-4420097,VEGFA-VEGFR2 Pathway,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-453279,Mitotic G1 phase and G1/S transition,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-5218920,VEGFR2 mediated vascular permeability,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-5357801,Programmed Cell Death,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-5633007,Regulation of TP53 Activity,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-6804757,Regulation of TP53 Degradation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-6804758,Regulation of TP53 Activity through Acetylation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-6806003,Regulation of TP53 Expression and Degradation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-6807070,PTEN Regulation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-69202,Cyclin E associated events during G1/S transition,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-69206,G1/S Transition,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-69242,S Phase,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8863795,Downregulation of ERBB2 signaling,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8876198,RAB GEFs exchange GTP for GDP on RABs,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8878166,Transcriptional regulation by RUNX2,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8939211,ESR-mediated signaling,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8948751,Regulation of PTEN stability and activity,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9006925,Intracellular signaling by second messengers,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9007101,Rab regulation of trafficking,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9009391,Extra-nuclear estrogen signaling,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9607240,FLT3 Signaling,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9614085,FOXO-mediated transcription,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9614399,Regulation of localization of FOXO transcription factors,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9679506,SARS-CoV Infections,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9694516,SARS-CoV-2 Infection,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9705683,SARS-CoV-2-host interactions,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9711123,Cellular response to chemical stress,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9755511,KEAP1-NFE2L2 pathway,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9755779,SARS-CoV-2 targets host intracellular signalling and regulatory pathways,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1989781,PPARA activates gene expression,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-212165,Epigenetic regulation of gene expression,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-400206,Regulation of lipid metabolism by PPARalpha,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9833110,RSV-host interactions,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9843745,Adipogenesis,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-383280,Nuclear Receptor transcription pathway,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8963693,Aspartate and asparagine metabolism,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9816359,Maternal to zygotic transition (MZT),1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9819196,Zygotic genome activation (ZGA),1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2172127,DAP12 interactions,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-192105,Synthesis of bile acids and bile salts,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-193368,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-194068,Bile acid and bile salt metabolism,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2046104,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2046106,alpha-linolenic acid (ALA) metabolism,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-390247,Beta-oxidation of very long chain fatty acids,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8957322,Metabolism of steroids,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9033241,Peroxisomal protein import,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-195258,RHO GTPase Effectors,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9013149,RAC1 GTPase cycle,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9013404,RAC2 GTPase cycle,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9013423,RAC3 GTPase cycle,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9658195,Leishmania infection,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9664407,Parasite infection,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9664417,Leishmania phagocytosis,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9664422,FCGR3A-mediated phagocytosis,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9824443,Parasitic Infection Pathways,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-5576891,Cardiac conduction,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-5576893,Phase 2 - plateau phase,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-166166,MyD88-independent TLR4 cascade,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-168898,Toll-like Receptor Cascades,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9013973,TICAM1-dependent activation of IRF3/IRF7,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-933541,TRAF6 mediated IRF7 activation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-936964,"Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)",1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9824878,"Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7",1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9828211,"Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation",1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-389948,Co-inhibition by PD-1,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-446203,Asparagine N-linked glycosylation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9694548,Maturation of spike protein,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9694635,Translation of Structural Proteins,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9768727,Regulation of CDH1 posttranslational processing and trafficking to plasma membrane,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9772573,Late SARS-CoV-2 Infection Events,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9839923,Dengue Virus Infection,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9909615,Regulation of PD-L1(CD274) Post-translational modification,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9909648,Regulation of PD-L1(CD274) expression,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9918432,Maturation of DENV proteins,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9918487,Dengue Virus Genome Translation and Replication,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9931295,PD-L1(CD274) glycosylation and translocation to plasma membrane,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1187000,Fertilization,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1474165,Reproduction,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-157118,Signaling by NOTCH,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1632852,Macroautophagy,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1980143,Signaling by NOTCH1,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2122947,NOTCH1 Intracellular Domain Regulates Transcription,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2644602,Signaling by NOTCH1 PEST Domain Mutants in Cancer,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2644603,Signaling by NOTCH1 in Cancer,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2894858,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-3371511,HSF1 activation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-3371556,Cellular response to heat stress,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-350054,Notch-HLH transcription pathway,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-5617833,Cilium Assembly,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-5620920,Cargo trafficking to the periciliary membrane,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8940973,RUNX2 regulates osteoblast differentiation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-8941326,RUNX2 regulates bone development,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9612973,Autophagy,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9613829,Chaperone Mediated Autophagy,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9615710,Late endosomal microautophagy,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9646399,Aggrephagy,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9663891,Selective autophagy,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9945266,Differentiation of T cells,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9975921,Assembly of the 9+0 primary cilium,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9976102,Differentiation of naive CD4+ T cells to T helper 2 cells (Th2 cells),1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1614558,Degradation of cysteine and homocysteine,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1614635,Sulfur amino acid metabolism,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-611105,Respiratory electron transport,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9864848,Complex IV assembly,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-6805567,Keratinization,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1461957,Beta defensins,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1461973,Defensins,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-6803157,Antimicrobial peptides,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-373760,L1CAM interactions,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9734767,Developmental Cell Lineages,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9734779,Developmental Cell Lineages of the Integumentary System,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9924644,Developmental Lineages of the Mammary Gland,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9927418,Developmental Lineage of Mammary Gland Luminal Epithelial Cells,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9927426,Developmental Lineage of Mammary Gland Alveolar Cells,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-157579,Telomere Maintenance,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-174411,Polymerase switching on the C-strand of the telomere,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-174430,Telomere C-strand synthesis initiation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-180786,Extension of Telomeres,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-73886,Chromosome Maintenance,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-163841,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-9629569,Protein hydroxylation,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1482788,Acyl chain remodelling of PC,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1482801,Acyl chain remodelling of PS,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1482839,Acyl chain remodelling of PE,1,FALSE,0,""
Reactome,Up,LFC0,R-HSA-1482925,Acyl chain remodelling of PG,1,FALSE,0,""
