database,direction,pathway_id,pathway_name,significant_LFC0,significant_LFC05,significant_LFC1,n_thresholds_sig
Reactome,Up,R-HSA-5693606,DNA Double Strand Break Response,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-5693607,Processing of DNA double-strand break ends,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-5694530,Cargo concentration in the ER,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-5696394,DNA Damage Recognition in GG-NER,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-5696395,Formation of Incision Complex in GG-NER,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-5696398,Nucleotide Excision Repair,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-5696400,Dual Incision in GG-NER,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-611105,Respiratory electron transport,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-622312,Inflammasomes,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-622323,Presynaptic nicotinic acetylcholine receptors,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-622327,Postsynaptic nicotinic acetylcholine receptors,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-629594,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-674695,RNA Polymerase II Pre-transcription Events,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6781823,Formation of TC-NER Pre-Incision Complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6782135,Dual incision in TC-NER,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6782315,tRNA modification in the nucleus and cytosol,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6783310,Fanconi Anemia Pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6783589,Interleukin-6 family signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6783783,Interleukin-10 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6784531,tRNA processing in the nucleus,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6785631,ERBB2 Regulates Cell Motility,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6787450,tRNA modification in the mitochondrion,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6788467,IL-6-type cytokine receptor ligand interactions,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6790901,rRNA modification in the nucleus and cytosol,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6793080,rRNA modification in the mitochondrion,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6794361,Neurexins and neuroligins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6794362,Protein-protein interactions at synapses,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6798695,Neutrophil degranulation,FALSE,FALSE,TRUE,1
Reactome,Up,R-HSA-6799198,Complex I biogenesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6802949,Signaling by RAS mutants,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6802957,Oncogenic MAPK signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6803157,Antimicrobial peptides,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6803204,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6803205,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6803207,TP53 Regulates Transcription of Caspase Activators and Caspases,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6803211,TP53 Regulates Transcription of Death Receptors and Ligands,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6803529,FGFR2 alternative splicing,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6804757,Regulation of TP53 Degradation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6804758,Regulation of TP53 Activity through Acetylation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6804760,Regulation of TP53 Activity through Methylation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6805567,Keratinization,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6806003,Regulation of TP53 Expression and Degradation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6806667,Metabolism of fat-soluble vitamins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6806834,Signaling by MET,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6807004,Negative regulation of MET activity,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6807047,Cholesterol biosynthesis via desmosterol (Bloch pathway),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6807070,PTEN Regulation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6807505,RNA polymerase II transcribes snRNA genes,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6807878,COPI-mediated anterograde transport,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6809371,Formation of the cornified envelope,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6811438,Intra-Golgi traffic,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-6814122,Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-68616,Assembly of the ORC complex at the origin of replication,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-68867,Assembly of the pre-replicative complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-68875,Mitotic Prophase,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-68877,Mitotic Prometaphase,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-68882,Mitotic Anaphase,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-68884,Mitotic Telophase/Cytokinesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-68886,M Phase,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-68949,Orc1 removal from chromatin,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-68962,Activation of the pre-replicative complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69002,DNA Replication Pre-Initiation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69052,Switching of origins to a post-replicative state,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69091,Polymerase switching,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69109,Leading Strand Synthesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69166,Removal of the Flap Intermediate,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69183,Processive synthesis on the lagging strand,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69186,Lagging Strand Synthesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69190,DNA strand elongation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69202,Cyclin E associated events during G1/S transition,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69205,G1/S-Specific Transcription,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69206,G1/S Transition,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69231,Cyclin D associated events in G1,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69236,G1 Phase,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69239,Synthesis of DNA,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69242,S Phase,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69275,G2/M Transition,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69306,DNA Replication,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69416,Dimerization of procaspase-8,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69473,G2/M DNA damage checkpoint,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69481,G2/M Checkpoints,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69541,Stabilization of p53,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69563,p53-Dependent G1 DNA Damage Response,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69601,Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69613,p53-Independent G1/S DNA Damage Checkpoint,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69615,G1/S DNA Damage Checkpoints,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69618,Mitotic Spindle Checkpoint,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69620,Cell Cycle Checkpoints,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-70171,Glycolysis,TRUE,TRUE,TRUE,3
Reactome,Up,R-HSA-70221,Glycogen breakdown (glycogenolysis),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-70263,Gluconeogenesis,TRUE,TRUE,TRUE,3
Reactome,Up,R-HSA-70268,Pyruvate metabolism,TRUE,TRUE,FALSE,2
Reactome,Up,R-HSA-70326,Glucose metabolism,TRUE,TRUE,TRUE,3
Reactome,Up,R-HSA-70635,Urea cycle,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-70895,Branched-chain amino acid catabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-71064,Lysine catabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-71240,Tryptophan catabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-71288,Creatine metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-71291,Metabolism of amino acids and derivatives,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-71336,Pentose phosphate pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-71384,Ethanol oxidation,TRUE,TRUE,TRUE,3
Reactome,Up,R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives,TRUE,TRUE,TRUE,3
Reactome,Up,R-HSA-71403,Citric acid cycle (TCA cycle),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72086,mRNA Capping,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72163,mRNA Splicing - Major Pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72165,mRNA Splicing - Minor Pathway,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72172,mRNA Splicing,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72187,mRNA 3'-end processing,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72202,Transport of Mature Transcript to Cytoplasm,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72306,tRNA processing,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72312,rRNA processing,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72613,Eukaryotic Translation Initiation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72649,Translation initiation complex formation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72689,Formation of a pool of free 40S subunits,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72702,Ribosomal scanning and start codon recognition,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72737,Cap-dependent Translation Initiation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72764,Eukaryotic Translation Termination,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-72766,Translation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73614,Pyrimidine salvage,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73621,Pyrimidine catabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73728,RNA Polymerase I Promoter Opening,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73762,RNA Polymerase I Transcription Initiation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73772,RNA Polymerase I Promoter Escape,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73776,RNA Polymerase II Promoter Escape,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73779,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73780,RNA Polymerase III Chain Elongation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73817,Purine ribonucleoside monophosphate biosynthesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73854,RNA Polymerase I Promoter Clearance,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73856,RNA Polymerase II Transcription Termination,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73863,RNA Polymerase I Transcription Termination,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73864,RNA Polymerase I Transcription,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73884,Base Excision Repair,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73886,Chromosome Maintenance,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73887,Death Receptor Signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73893,DNA Damage Bypass,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73894,DNA Repair,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73927,Depurination,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73928,Depyrimidination,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73929,"Base-Excision Repair, AP Site Formation",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73933,Resolution of Abasic Sites (AP sites),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-73980,RNA Polymerase III Transcription Termination,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-74158,RNA Polymerase III Transcription,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-74182,Ketone body metabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-74217,Purine salvage,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-74259,Purine catabolism,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-74749,Signal attenuation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-74751,Insulin receptor signalling cascade,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-74752,Signaling by Insulin receptor,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-749476,RNA Polymerase III Abortive And Retractive Initiation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75067,Processing of Capped Intronless Pre-mRNA,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75072,mRNA Editing,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75105,Fatty acyl-CoA biosynthesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75109,Triglyceride biosynthesis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75153,Apoptotic execution phase,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75205,Dissolution of Fibrin Clot,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75892,Platelet Adhesion to exposed collagen,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75893,TNF signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75953,RNA Polymerase II Transcription Initiation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-75955,RNA Polymerase II Transcription Elongation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-76002,"Platelet activation, signaling and aggregation",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-76009,Platelet Aggregation (Plug Formation),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-76042,RNA Polymerase II Transcription Initiation And Promoter Clearance,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-76046,RNA Polymerase III Transcription Initiation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-76061,RNA Polymerase III Transcription Initiation From Type 1 Promoter,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-76066,RNA Polymerase III Transcription Initiation From Type 2 Promoter,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-76071,RNA Polymerase III Transcription Initiation From Type 3 Promoter,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-77286,mitochondrial fatty acid beta-oxidation of saturated fatty acids,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-77289,Mitochondrial Fatty Acid Beta-Oxidation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-77387,Insulin receptor recycling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-774815,Nucleosome assembly,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-77588,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-77595,Processing of Intronless Pre-mRNAs,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-844456,The NLRP3 inflammasome,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-877300,Interferon gamma signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-877312,Regulation of IFNG signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-879415,Advanced glycosylation endproduct receptor signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-879518,Organic anion transport by SLCO transporters,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8847993,ERBB2 Activates PTK6 Signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8848021,Signaling by PTK6,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8849471,"PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8849932,Synaptic adhesion-like molecules,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8851680,Butyrophilin (BTN) family interactions,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8851708,Signaling by FGFR2 IIIa TM,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8851805,MET activates RAS signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8852135,Protein ubiquitination,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8853659,RET signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8853884,Transcriptional Regulation by VENTX,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8854214,TBC/RABGAPs,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8854518,AURKA Activation by TPX2,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8854691,Interleukin-20 family signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8856688,Golgi-to-ER retrograde transport,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8856828,Clathrin-mediated endocytosis,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8863678,Neurodegenerative Diseases,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8863795,Downregulation of ERBB2 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8866427,VLDLR internalisation and degradation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8866904,Negative regulation of activity of TFAP2 (AP-2) family transcription factors,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8866907,Activation of the TFAP2 (AP-2) family of transcription factors,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8866910,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8868766,rRNA processing in the mitochondrion,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8868773,rRNA processing in the nucleus and cytosol,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8873719,RAB geranylgeranylation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8874081,MET activates PTK2 signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8875360,InlB-mediated entry of Listeria monocytogenes into host cell,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8875555,MET activates RAP1 and RAC1,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8875656,MET receptor recycling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8875878,MET promotes cell motility,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8876198,RAB GEFs exchange GTP for GDP on RABs,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8876384,Listeria monocytogenes entry into host cells,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8876725,Protein methylation,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8877330,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8878159,Transcriptional regulation by RUNX3,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8878166,Transcriptional regulation by RUNX2,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8878171,Transcriptional regulation by RUNX1,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8931838,DAG1 glycosylations,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8934593,Regulation of RUNX1 Expression and Activity,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8934903,Receptor Mediated Mitophagy,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8935690,Digestion,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8939211,ESR-mediated signaling,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,FALSE,FALSE,FALSE,0
Reactome,Up,R-HSA-8939902,Regulation of RUNX2 expression and activity,FALSE,FALSE,FALSE,0
